DATE,CITY,ENERGY_GENERATED,DATA_TYPE
2033-01-01,Bhopal,246.18722500000095,Forecast
2033-02-01,Bhopal,246.18722500000092,Forecast
2033-03-01,Bhopal,246.18722500000092,Forecast
2033-04-01,Bhopal,246.1872250000009,Forecast
2033-05-01,Bhopal,246.1872250000009,Forecast
2033-06-01,Bhopal,246.18722500000092,Forecast
2033-07-01,Bhopal,246.18722500000092,Forecast
2033-08-01,Bhopal,246.18722500000092,Forecast
2033-09-01,Bhopal,246.1872250000009,Forecast
2033-10-01,Bhopal,246.18722500000092,Forecast
2033-11-01,Bhopal,246.1872250000009,Forecast
2033-12-01,Bhopal,246.18722500000092,Forecast
2034-01-01,Bhopal,246.18722500000092,Forecast
2034-02-01,Bhopal,246.18722500000092,Forecast
2034-03-01,Bhopal,246.18722500000092,Forecast
2034-04-01,Bhopal,246.1872250000009,Forecast
2034-05-01,Bhopal,246.1872250000009,Forecast
2034-06-01,Bhopal,246.18722500000095,Forecast
2034-07-01,Bhopal,246.1872250000009,Forecast
2034-08-01,Bhopal,246.18722500000092,Forecast
2034-09-01,Bhopal,246.1872250000009,Forecast
2034-10-01,Bhopal,246.18722500000092,Forecast
2034-11-01,Bhopal,246.1872250000009,Forecast
2034-12-01,Bhopal,246.18722500000092,Forecast
2015-01-01,Chennai,322.505,Actual
2015-02-01,Chennai,365.535,Actual
2015-03-01,Chennai,393.45,Actual
2015-04-01,Chennai,413.67,Actual
2015-05-01,Chennai,367.75,Actual
2015-06-01,Chennai,345.27,Actual
2015-07-01,Chennai,362.23,Actual
2015-08-01,Chennai,336.69000000000005,Actual
2015-09-01,Chennai,311.07,Actual
2015-10-01,Chennai,310.59,Actual
2015-11-01,Chennai,263.92,Actual
2015-12-01,Chennai,297.27000000000004,Actual
2016-01-01,Chennai,304.92,Actual
2016-01-01,Chennai,304.92,Forecast
2016-02-01,Chennai,354.475,Actual
2016-02-01,Chennai,354.475,Forecast
2016-03-01,Chennai,393.91,Actual
2016-03-01,Chennai,393.91,Forecast
2016-04-01,Chennai,449.775,Actual
2016-04-01,Chennai,449.775,Forecast
2016-05-01,Chennai,384.75,Actual
2016-05-01,Chennai,384.75,Forecast
2016-06-01,Chennai,313.475,Actual
2016-06-01,Chennai,313.475,Forecast
2016-07-01,Chennai,342.955,Actual
2016-07-01,Chennai,342.955,Forecast
2016-08-01,Chennai,338.685,Actual
2016-08-01,Chennai,338.685,Forecast
2016-09-01,Chennai,296.56,Actual
2016-09-01,Chennai,296.56,Forecast
2016-10-01,Chennai,310.59,Actual
2016-10-01,Chennai,310.59,Forecast
2016-11-01,Chennai,324.45,Actual
2016-11-01,Chennai,324.45,Forecast
2016-12-01,Chennai,302.58,Actual
2016-12-01,Chennai,302.58,Forecast
2017-01-01,Chennai,327.405,Actual
2017-01-01,Chennai,327.405,Forecast
2017-02-01,Chennai,359.70000000000005,Actual
2017-02-01,Chennai,359.70000000000005,Forecast
2017-03-01,Chennai,395.645,Actual
2017-03-01,Chennai,395.645,Forecast
2017-04-01,Chennai,402.93,Actual
2017-04-01,Chennai,402.93,Forecast
2017-05-01,Chennai,383.93,Actual
